Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
PRT,porto,01:30.0,31.7,17,8,14,24,01:30.0,13.955403346044484,14.55848127841996,-0.603077932
PRT,porto,01:30.0,43.5,20,10.4,22,28,16:30.0,14.23460781361739,14.79035105828311,-0.555743245
PRT,porto,46:30.0,46.8,20,10.8,21,26,46:30.0,14.149421019734444,14.72382872,-0.574407702
PRT,porto,46:30.0,46.6,17,6.4,16,20,46:30.0,13.514182617858296,14.43087594340694,-0.916693326
PRT,porto,46:30.0,30.2,12,3.5,10,11,46:30.0,12.85278717986701,14.85659292385257,-2.003805744
PRT,porto,16:30.0,51.3,11,3.5,14,11,46:30.0,12.409018572836208,15.13826160714141,-2.729243034
PRT,porto,46:30.0,10.7,9,5.6,8,6,46:30.0,11.891302169563286,15.201835814686184,-3.310533645
PRT,porto,46:30.0,19.7,4,4.1,6,3,46:30.0,10.73296006707255,12.225054992159317,-1.492094925
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.315613680208855,10.499353230266935,-0.18373955
PRT,porto,01:30.0,2.9,0,0.3,1,0,01:30.0,10.426078607683896,10.540396962305056,-0.114318355
PRT,porto,01:30.0,1.3,0,0.1,1,0,01:30.0,11.564009316079552,11.665019052301568,-0.101009736
PRT,porto,01:30.0,0.9,0,2.1,1,0,01:30.0,12.639730549852038,12.750443247814427,-0.110712698
PRT,porto,01:30.0,0.6,0,1.6,1,0,01:30.0,12.322904708014734,12.517593059999436,-0.194688352
PRT,porto,01:30.0,2.8,0,0.1,1,0,01:30.0,12.173410093722683,12.381995998792885,-0.208585905
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.939229806907765,12.389060339513204,-0.449830533
PRT,porto,01:30.0,0,0,0,0,1,16:30.0,12.38608352229144,12.992459896497028,-0.606376374
PRT,porto,01:30.0,6.3,0,0.6,2,1,01:30.0,12.534450038932938,13.23536477784398,-0.700914739
PRT,porto,01:30.0,5,3,0.6,3,5,01:30.0,12.993311644132234,14.082106191008538,-1.088794547
PRT,porto,01:30.0,11.3,12,1.1,5,13,01:30.0,13.475932709866465,15.526444528063678,-2.050511818
PRT,porto,01:30.0,80.2,34,22,31,33,01:30.0,15.678189546404887,18.62653067172308,-2.948341125
PRT,porto,01:30.0,284.3,43,53.5,88,46,01:30.0,16.52658309952554,19.10612416695762,-2.579541067
PRT,porto,46:30.0,233.7,41,47.4,69,45,31:30.0,16.351307916168537,18.67522231559171,-2.323914399
PRT,porto,01:30.0,179.3,32,31.1,60,45,31:30.0,15.389250942919723,16.455762153828527,-1.066511211
PRT,porto,01:30.0,175.9,34,29.2,56,41,16:30.0,15.681112066185449,15.347245796258868,0.3338662699265811
PRT,porto,46:30.0,193,34,36.2,65,38,46:30.0,15.651532153196628,15.20920434363368,0.4423278095629488
PRT,porto,46:30.0,92.4,21,22.1,34,22,46:30.0,14.228676073899445,14.695971391170849,-0.467295317
PRT,porto,01:30.0,16,13,1.8,6,16,01:30.0,13.40407939400196,14.160207659588016,-0.756128266
PRT,porto,01:30.0,45.5,16,7.4,21,17,01:30.0,13.261491958571492,14.046245427282226,-0.784753469
PRT,porto,31:30.0,35.9,15,6.6,14,16,31:30.0,13.203261198223482,14.277297406119438,-1.074036208
PRT,porto,31:30.0,19.3,11,2.8,6,12,46:30.0,12.622593625609106,14.617423594320416,-1.994829969
PRT,porto,46:30.0,17.6,8,1.2,5,7,46:30.0,12.222765648313295,15.543313630227455,-3.320547982
PRT,porto,01:30.0,9,7,2.2,4,7,46:30.0,11.670323907092667,16.330229049958675,-4.659905143
PRT,porto,46:30.0,27.5,7,3.6,9,6,46:30.0,11.407457685826015,16.316124440021326,-4.908666754
PRT,porto,46:30.0,17.7,3,2.7,5,1,46:30.0,10.757434691931634,12.801435867096284,-2.044001175
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.0657027,10.300404612821508,-0.234701914
PRT,porto,01:30.0,7.3,0,0.3,1,0,01:30.0,9.683815761,9.884295694660231,-0.200479934
PRT,porto,01:30.0,3.6,0,0.4,1,0,01:30.0,10.462015701725331,10.663521376683905,-0.201505675
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.003632866553035,12.08275084083543,-0.079117974
PRT,porto,01:30.0,6,0,0.5,2,0,01:30.0,12.416621791653712,12.505898178568271,-0.089276387
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.80625975560979,12.092156898395505,-0.285897143
PRT,porto,01:30.0,2.7,0,0.1,1,0,01:30.0,11.69186249,12.23217903183311,-0.540316539
PRT,porto,01:30.0,7.7,0,0.4,3,0,01:30.0,12.150408890013743,12.773706246299527,-0.623297356
PRT,porto,01:30.0,4.3,0,2.4,4,0,01:30.0,12.186124516171477,13.020304461635172,-0.834179945
PRT,porto,01:30.0,11.2,0,0.5,2,0,01:30.0,12.237598983169022,13.313024773182711,-1.07542579
PRT,porto,01:30.0,3.6,1,0.3,2,2,01:30.0,12.219747371689682,13.554185357362226,-1.334437986
PRT,porto,01:30.0,20,8,2.5,5,6,01:30.0,12.601218803651289,13.617286723087702,-1.016067919
PRT,porto,01:30.0,57.2,14,6.9,11,7,01:30.0,13.043799378439124,13.722516713752274,-0.678717335
PRT,porto,16:30.0,142.8,15,18.7,28,6,46:30.0,13.188989864927564,13.834167689769147,-0.645177825
PRT,porto,46:30.0,150.3,14,20.2,25,3,31:30.0,12.960191198727324,13.804245827554698,-0.844054629
PRT,porto,46:30.0,84.3,9,11.5,14,0,01:30.0,12.598977611929072,13.70414500309452,-1.105167391
PRT,porto,46:30.0,15.5,2,2.7,5,0,01:30.0,12.122228308450913,13.068435233318066,-0.946206925
PRT,porto,01:30.0,13.7,4,1.4,4,3,01:30.0,11.835930298795468,12.71522141,-0.879291115
PRT,porto,31:30.0,15,5,1.3,5,3,46:30.0,11.977977342883932,12.935765035455129,-0.957787693
PRT,porto,46:30.0,3.6,2,0.2,1,0,01:30.0,11.629355663477591,12.799164584784542,-1.169808921
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.219441924714516,12.14084254963086,-0.921400625
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.18612621485896,11.583816993062218,-0.397690778
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.470594694347284,11.460033633817051,0.010561061
PRT,porto,01:30.0,3.8,0,0.2,1,0,01:30.0,11.863640270645863,11.601105715996257,0.2625345546496103
PRT,porto,01:30.0,14.4,0,1.2,4,0,01:30.0,12.083038484592164,11.63959069586732,0.4434477887248444
PRT,porto,01:30.0,8.4,0,0.5,2,0,01:30.0,12.441734216842011,11.759356625672616,0.6823775911693968
PRT,porto,01:30.0,7.5,0,0.4,3,0,01:30.0,12.80738034562545,12.00580978906017,0.8015705565652809
PRT,porto,01:30.0,17.8,4,1.2,6,0,01:30.0,13.299582445717114,12.160981126319948,1.138601319397166
PRT,porto,01:30.0,17.1,8,1.2,7,0,01:30.0,12.898208649401733,11.640049111685665,1.2581595377160664
PRT,porto,01:30.0,65,12,5.2,19,0,01:30.0,13.50635084554584,12.01293675831294,1.4934140872329014
PRT,porto,01:30.0,29.2,11,2.5,10,0,01:30.0,15.018820731967322,13.381706903596717,1.637113828370607
PRT,porto,46:30.0,42.8,15,6.5,16,0,01:30.0,14.900210907474069,13.021206195979644,1.8790047114944244
PRT,porto,31:30.0,41.3,12,4.5,12,0,01:30.0,14.265569775419564,12.77818235391307,1.4873874215064935
PRT,porto,46:30.0,20,5,2.3,8,0,01:30.0,13.352732760236927,13.05984995593209,0.2928828043048384
PRT,porto,01:30.0,9.7,2,1,6,0,01:30.0,13.221110468711164,14.207452345347033,-0.986341877
PRT,porto,01:30.0,8.8,7,1,5,4,01:30.0,12.908211320123486,14.98364766450532,-2.075436344
PRT,porto,01:30.0,32.4,13,2.4,10,14,01:30.0,13.343036750632304,18.876697444426853,-5.533660694
PRT,porto,01:30.0,35.2,19,5,12,19,01:30.0,14.018414274631809,19.643210806732945,-5.624796532
PRT,porto,01:30.0,83,23,12.8,33,25,01:30.0,14.56248671820336,16.601941630877224,-2.039454913
PRT,porto,16:30.0,148.3,25,24.5,50,27,31:30.0,14.847542104503615,15.534444789920316,-0.686902685
PRT,porto,46:30.0,146.8,23,20.3,47,25,46:30.0,14.56630081754618,15.167398115996292,-0.601097298
PRT,porto,31:30.0,131.7,22,21,43,25,46:30.0,14.498669880157609,15.09654301233341,-0.597873132
PRT,porto,46:30.0,44,15,6.6,16,13,46:30.0,13.96556106759014,15.100520620374404,-1.134959553
PRT,porto,01:30.0,91.1,20,10.9,31,24,01:30.0,14.404039917044562,14.167732210837729,0.2363077062068335
PRT,porto,16:30.0,114.8,22,13.9,41,28,01:30.0,14.617576892456416,14.46646247078626,0.1511144216701545
PRT,porto,46:30.0,135,21,16.2,46,27,46:30.0,14.431098703322991,14.624889755635351,-0.193791052
PRT,porto,46:30.0,50.7,13,8.5,21,17,46:30.0,13.42162132890686,14.846829537468867,-1.425208209
PRT,porto,46:30.0,8.6,6,0.8,3,8,46:30.0,12.485563251992533,16.333087102253852,-3.84752385
PRT,porto,01:30.0,6.5,3,0.3,2,8,46:30.0,11.589900389820396,17.374810481694297,-5.784910092
PRT,porto,31:30.0,0,1,0,0,2,46:30.0,11.357930623473331,16.966121543048704,-5.60819092
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.807203746492922,11.35169585393963,-0.544492107
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.593912620498218,10.823615895068055,-0.229703275
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.387271419728066,10.565537403653336,-0.178265984
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.30198446830271,11.39358892069109,-0.091604452
PRT,porto,01:30.0,3.6,0,0.2,1,0,01:30.0,12.272382981226285,12.172121665668747,0.1002613155575371
PRT,porto,01:30.0,2.7,0,0.3,1,0,01:30.0,12.42855971964672,12.385409628034267,0.043150092
PRT,porto,01:30.0,0.9,0,2.9,1,0,01:30.0,12.16863361741214,12.016184243120016,0.1524493742921251
PRT,porto,01:30.0,12,0,0.6,4,0,01:30.0,12.066272185099692,11.805945522057431,0.2603266630422585
PRT,porto,16:30.0,4.9,1,0.6,2,2,01:30.0,12.400395090965883,12.302347503005665,0.098047588
PRT,porto,01:30.0,2.5,3,0.2,1,5,01:30.0,12.913349270993535,12.971478412541565,-0.058129142
PRT,porto,01:30.0,2.6,7,0.2,1,12,01:30.0,13.460242713909391,13.432532421754896,0.027710292
PRT,porto,01:30.0,47.2,24,10.8,19,32,01:30.0,14.864077665191823,14.20716648461119,0.6569111805806358
PRT,porto,01:30.0,245.7,50,44.9,77,60,01:30.0,17.83995578859897,17.222798420462805,0.6171573681361657
PRT,porto,01:30.0,472.8,61,86.3,146,85,01:30.0,18.748571854418618,17.951609696258252,0.7969621581603654
PRT,porto,46:30.0,543.4,60,89.6,155,88,31:30.0,18.671874649004888,17.567719659252102,1.1041549897527858
PRT,porto,01:30.0,428.4,53,71.6,125,88,31:30.0,17.675117835619794,15.51823687401614,2.1568809616036546
PRT,porto,46:30.0,407.9,50,60.3,111,81,46:30.0,17.48705933066764,15.19401808,2.293041253
PRT,porto,46:30.0,391.7,45,66.2,129,71,46:30.0,16.847251962721682,14.41707039229176,2.430181570429923
PRT,porto,46:30.0,188.2,29,33,61,49,46:30.0,15.238094520080088,14.409145400434154,0.8289491196459338
PRT,porto,01:30.0,67.5,23,12.9,28,57,01:30.0,14.421137422169142,13.56856368739228,0.8525737347768629
PRT,porto,01:30.0,102.6,26,19.5,35,55,46:30.0,14.548367887113232,13.617253907473694,0.9311139796395372
PRT,porto,46:30.0,115.9,26,21.1,38,53,46:30.0,14.518841917960843,13.707058805589917,0.8117831123709269
PRT,porto,46:30.0,51,18,10,18,43,46:30.0,13.59849663688429,13.926261500109105,-0.327764863
PRT,porto,46:30.0,24.2,11,4.3,9,20,46:30.0,12.714766302507098,14.893887329661258,-2.179121027
PRT,porto,01:30.0,10.3,8,1.2,4,20,46:30.0,11.921783597706462,16.10628837034166,-4.184504773
PRT,porto,46:30.0,9.1,7,2.1,5,10,46:30.0,11.562118800489856,16.109195654252883,-4.547076854
PRT,porto,46:30.0,16.9,2,2.8,6,3,46:30.0,11.005398912019851,13.064739058146008,-2.059340146
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.25809479007568,10.39215776767991,-0.134062978
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.366155747150746,10.49849040909698,-0.132334662
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.021008363804242,11.102838858137437,-0.081830494
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.340019312178876,12.418255655742126,-0.078236344
PRT,porto,01:30.0,4.4,0,0.2,1,0,01:30.0,12.560681691806437,12.65498056221162,-0.09429887
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.871095261647037,12.003683668007069,-0.132588406
PRT,porto,01:30.0,3.5,0,0.1,1,0,01:30.0,11.861622045899988,11.955040261896151,-0.093418216
PRT,porto,01:30.0,3.7,0,0.2,2,0,01:30.0,12.22741021,12.464988082887336,-0.237577871
PRT,porto,01:30.0,6.9,0,0.4,3,2,01:30.0,12.681944410348226,13.10207467693746,-0.420130267
PRT,porto,01:30.0,7.9,4,0.7,5,7,01:30.0,12.878167350437293,13.170836754099142,-0.292669404
PRT,porto,01:30.0,72.2,19,8.3,21,25,01:30.0,14.049742788060112,13.209962785729507,0.8397800023306043
PRT,porto,01:30.0,219.5,31,22,51,31,01:30.0,14.885668843574688,13.105484393230844,1.7801844503438442
PRT,porto,01:30.0,366.9,42,43.1,82,32,01:30.0,16.007996444812996,13.24993672633916,2.758059718473836
PRT,porto,46:30.0,438.5,43,50.4,88,34,46:30.0,16.190736928517953,13.30078088,2.8899560485487523
PRT,porto,46:30.0,347.8,36,51.8,92,31,46:30.0,15.38923656512434,13.423936139869264,1.9653004252550748
PRT,porto,46:30.0,216.6,27,42.7,53,24,46:30.0,14.40902628,13.182095517778349,1.226930763035652
PRT,porto,46:30.0,42.3,11,5.9,12,10,46:30.0,12.998106195368324,12.849208016165942,0.1488981792023818
PRT,porto,16:30.0,77.9,16,11.2,23,19,01:30.0,13.474523027931598,12.920276687936536,0.5542463399950623
PRT,porto,31:30.0,44.4,14,9.2,15,21,46:30.0,13.085444111724856,13.035663940917852,0.049780171
PRT,porto,46:30.0,23.9,11,3.3,8,14,46:30.0,12.72873237264411,12.85103113,-0.122298762
PRT,porto,46:30.0,21,8,5.6,10,7,46:30.0,12.183362779725446,12.060690027649343,0.1226727520761006
PRT,porto,01:30.0,8.5,0,0.7,4,0,01:30.0,11.04345376468506,11.227377089480894,-0.183923325
PRT,porto,01:30.0,3.8,0,0.3,1,0,01:30.0,10.885216002084974,10.856191086750586,0.029024915
PRT,porto,01:30.0,6.9,0,0.4,2,0,01:30.0,11.180350718443949,11.242632377407343,-0.062281659
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.53554331364655,11.516009453962852,0.01953386
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.566891677880228,11.615499537231512,-0.048607859
PRT,porto,01:30.0,6.9,0,0.4,2,0,01:30.0,12.19580479609191,12.250259041696104,-0.054454246
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.776463689608269,12.827741261951331,-0.051277572
PRT,porto,01:30.0,7.6,0,0.4,3,0,01:30.0,12.534408896597958,12.667897955048254,-0.133489058
PRT,porto,01:30.0,9.3,0,0.5,5,6,01:30.0,12.502207883079873,12.577229619706811,-0.075021737
PRT,porto,01:30.0,22,6,1,6,9,46:30.0,12.91405474289962,12.807432064423711,0.1066226784759099
PRT,porto,16:30.0,165.6,15,12.2,36,7,16:30.0,13.932771041749952,12.906543174197427,1.0262278675525245
PRT,porto,46:30.0,105.6,7,10.6,28,11,01:30.0,13.074349927305889,13.136472647763512,-0.06212272
PRT,porto,01:30.0,9.7,11,1.3,5,19,01:30.0,14.108075568674003,14.550908408251486,-0.44283284
PRT,porto,01:30.0,114.3,29,16.8,31,29,01:30.0,15.489187625336848,14.28412410734863,1.2050635179882183
PRT,porto,31:30.0,179,36,33.9,49,32,01:30.0,16.242280884163375,14.375188410061536,1.867092474
PRT,porto,01:30.0,294.4,40,42.3,79,39,01:30.0,16.237665888204724,14.173321738004905,2.0643441501998208
PRT,porto,46:30.0,296.7,39,40.1,74,39,01:30.0,16.130851648102038,14.26812177509989,1.8627298730021469
PRT,porto,31:30.0,245.6,36,39.9,77,39,46:30.0,15.916931121090416,14.476877695095038,1.4400534259953783
PRT,porto,46:30.0,218.5,33,43.2,73,35,46:30.0,15.534363976670209,14.276983915300123,1.2573800613700836
PRT,porto,46:30.0,142.8,19,14.4,42,21,01:30.0,14.020440664328389,13.68476949,0.3356711766207869
PRT,porto,01:30.0,46.5,19,8.8,17,33,01:30.0,13.999015676447293,14.117131745099554,-0.118116069
PRT,porto,16:30.0,109.4,22,18.1,39,35,31:30.0,14.26851610798526,14.341458082506556,-0.072941975
PRT,porto,46:30.0,52.9,20,12.1,17,33,46:30.0,13.777820270025067,14.086634766703432,-0.308814497
PRT,porto,46:30.0,87.6,13,9,27,24,46:30.0,12.867647454469411,13.21153024862696,-0.343882794
PRT,porto,46:30.0,3.3,3,0.4,3,9,46:30.0,11.763804964195408,12.34313650404282,-0.57933154
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.776085941561025,11.005181765234278,-0.229095824
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.141993196200172,11.238707478408914,-0.096714282
PRT,porto,01:30.0,2.5,0,0.1,1,0,01:30.0,11.149011093595856,11.414796439305835,-0.265785346
PRT,porto,01:30.0,3.9,0,0.3,1,0,01:30.0,11.196044261633846,11.428744517375524,-0.232700256
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.148683050330137,12.212777808808015,-0.064094758
PRT,porto,01:30.0,8.7,0,0.5,2,0,01:30.0,13.076179686975893,13.134099013313648,-0.057919326
PRT,porto,01:30.0,3.8,0,2,2,0,01:30.0,12.459948395273296,12.669042405567302,-0.20909401
PRT,porto,01:30.0,3.3,0,0.3,1,6,01:30.0,12.719948101413747,12.788167086530915,-0.068218985
PRT,porto,01:30.0,2.6,3,0.2,1,9,46:30.0,12.537881873842808,12.772534731991067,-0.234652858
PRT,porto,16:30.0,5.1,5,0.7,2,7,01:30.0,12.992892628575456,13.27807954389751,-0.285186915
PRT,porto,01:30.0,7.5,8,1.4,4,13,01:30.0,13.763752550866988,14.039098734228247,-0.275346183
PRT,porto,01:30.0,28.5,12,2.6,13,34,01:30.0,14.05402134016091,14.77368956114512,-0.719668221
PRT,porto,01:30.0,45.3,25,12.8,20,58,01:30.0,14.973368889772392,15.909715132575604,-0.936346243
PRT,porto,01:30.0,165.1,44,34.1,57,83,01:30.0,16.912110527031682,18.027118555619023,-1.115008029
PRT,porto,01:30.0,414.3,58,76.6,117,99,01:30.0,18.43598265262304,19.02094721426305,-0.584964562
PRT,porto,31:30.0,483.4,58,79.9,145,97,46:30.0,18.459776066238483,18.26835763229657,0.1914184339419122
PRT,porto,46:30.0,393.5,53,66.2,120,70,46:30.0,17.872019887385967,16.52825496643259,1.343764920953376
PRT,porto,01:30.0,366,50,61.2,111,70,46:30.0,17.53978523640329,15.708584034039658,1.831201202363632
PRT,porto,46:30.0,335.5,48,65.1,107,58,46:30.0,17.253619256310174,15.403176266551144,1.850442989759029
PRT,porto,46:30.0,204.1,31,38.7,65,43,46:30.0,15.373958520554618,14.88559535467861,0.4883631658760077
PRT,porto,01:30.0,57.7,24,13.3,25,50,01:30.0,14.548958572358272,14.25804426806507,0.290914304
PRT,porto,16:30.0,93.3,28,21.8,36,49,31:30.0,14.797437156045005,14.300944318754157,0.4964928372908481
PRT,porto,46:30.0,104.4,26,25,43,47,46:30.0,14.445583277664795,14.266789911923878,0.1787933657409173
PRT,porto,46:30.0,60.7,20,16.4,30,34,46:30.0,13.70630549564601,14.117034285655796,-0.41072879
PRT,porto,46:30.0,17.3,11,3.1,8,33,01:30.0,12.647042677608374,14.60892182051488,-1.961879143
PRT,porto,46:30.0,4.4,6,0.8,2,30,46:30.0,11.659824406303002,15.243558663742316,-3.583734257
PRT,porto,01:30.0,1.3,4,0.2,1,30,46:30.0,11.363713648751284,13.7646663,-2.400952654
PRT,porto,46:30.0,11.8,3,1.1,4,15,46:30.0,11.227718671549503,12.810573754521805,-1.582855083
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.040819712943453,11.072279842246836,-0.031460129
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.775174561254172,10.968042244004536,-0.192867683
PRT,porto,01:30.0,1.9,0,5.2,1,0,01:30.0,11.288711564175037,11.44852629,-0.15981473
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.18527948877602,12.446887211312031,-0.261607723
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.990423525339626,12.294029104228482,-0.303605579
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.05816901966571,12.253747230181627,-0.195578211
PRT,porto,01:30.0,1.8,0,0.2,1,1,01:30.0,11.914427013668558,12.270061387397462,-0.355634374
PRT,porto,16:30.0,12.5,1,1.9,5,3,01:30.0,12.17378413663093,12.453000940123069,-0.279216803
PRT,porto,01:30.0,4.7,1,0.3,2,5,01:30.0,12.40690348087466,13.03843856892458,-0.631535088
PRT,porto,01:30.0,0,5,0,0,21,01:30.0,13.04707902142863,13.93311496,-0.88603594
PRT,porto,01:30.0,18,13,2.2,10,57,01:30.0,13.540327312350476,15.45522706,-1.914899744
PRT,porto,01:30.0,93.3,33,20.7,33,84,01:30.0,15.41314883179396,18.686682982226426,-3.27353415
PRT,porto,01:30.0,233,46,51.2,73,90,31:30.0,16.713076955764592,19.062717809251883,-2.349640853
PRT,porto,31:30.0,286.7,45,59.3,85,82,46:30.0,16.561471323194702,17.619599402837324,-1.05812808
PRT,porto,16:30.0,238.1,41,46,71,55,46:30.0,16.114982216296752,15.085147487191293,1.0298347291054597
PRT,porto,46:30.0,208.6,38,47.7,69,47,46:30.0,15.93161853,14.87287282545478,1.058745708
PRT,porto,46:30.0,77.2,22,23.7,33,36,46:30.0,14.131379891537756,14.49665062,-0.365270733
PRT,porto,01:30.0,29.6,16,10.4,15,30,01:30.0,13.516237659579096,13.878088063031226,-0.361850403
PRT,porto,01:30.0,43.6,17,8.3,18,33,01:30.0,13.36112662407017,13.94568613775442,-0.584559514
PRT,porto,31:30.0,28.9,16,7.7,13,35,01:30.0,13.186997788435256,14.08684393078273,-0.899846142
PRT,porto,46:30.0,21.1,12,4.1,11,37,01:30.0,12.64930340936964,14.25854323587398,-1.609239827
PRT,porto,46:30.0,6.9,7,0.9,4,44,01:30.0,12.003161188149065,15.496694285291031,-3.493533097
PRT,porto,46:30.0,18.6,6,2.3,5,41,46:30.0,11.434457187674008,16.602390732558096,-5.167933545
PRT,porto,46:30.0,7.8,1,1.2,3,24,46:30.0,10.813746874011615,13.174746420010791,-2.360999546
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.130479815933391,10.527073964373365,-0.396594148
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.160096899404053,10.558011501979529,-0.397914603
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.261218480226564,11.515534744216042,-0.254316264
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.508656279954693,12.735777821667996,-0.227121542
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.957329717402589,12.284784280973255,-0.327454564
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.167064432296565,11.444962727977748,-0.277898296
PRT,porto,01:30.0,0,0,0,0,6,01:30.0,11.248562781607024,11.666815239074753,-0.418252457
PRT,porto,01:30.0,0,0,0,0,8,01:30.0,11.338757924916358,11.76229748884236,-0.423539564
PRT,porto,01:30.0,0,0,0,0,9,31:30.0,11.510848290284308,11.998087664144496,-0.487239374
PRT,porto,01:30.0,3.4,0,0.5,2,17,01:30.0,11.62563938564495,12.37654043205489,-0.750901046
PRT,porto,01:30.0,1.3,2,0.1,1,46,01:30.0,11.627779476961212,12.676993925476886,-1.049214449
PRT,porto,01:30.0,2.1,6,0.4,1,106,01:30.0,11.698351836246363,12.865669094306966,-1.167317258
PRT,porto,01:30.0,15.6,7,1.3,6,119,31:30.0,11.857271910348077,13.144347429155246,-1.287075519
PRT,porto,46:30.0,19.5,6,3,4,101,46:30.0,11.783010522700428,13.191461355841708,-1.408450833
PRT,porto,31:30.0,0,3,0,0,55,46:30.0,11.571611096680265,13.593030996078122,-2.021419899
PRT,porto,01:30.0,2.5,0,0.2,2,43,46:30.0,11.524697350237297,13.07947049470239,-1.554773144
PRT,porto,01:30.0,2.4,0,0.2,2,33,46:30.0,11.22164136224928,12.237476452054324,-1.01583509
PRT,porto,01:30.0,7,3,0.7,3,25,01:30.0,11.163135673423268,11.97523671424059,-0.812101041
PRT,porto,46:30.0,6.7,3,0.9,3,30,01:30.0,11.00309794,11.917002825561504,-0.913904882
PRT,porto,01:30.0,2.4,0,0.3,1,32,01:30.0,10.62028522341231,11.71798555161296,-1.097700328
PRT,porto,01:30.0,1.3,0,0.1,1,44,01:30.0,10.685259490704906,11.472306811441207,-0.787047321
PRT,porto,01:30.0,0,0,0,0,60,01:30.0,11.02444741658516,11.58850263439106,-0.564055218
PRT,porto,01:30.0,1.2,0,0.1,1,54,46:30.0,10.716407596635923,11.044955324136222,-0.328547728
PRT,porto,01:30.0,0,0,0,0,24,46:30.0,10.826853500983688,11.14030406488518,-0.313450564
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.323197457575809,11.451823280640689,-0.128625823
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.11890649330465,11.264694128225624,-0.145787635
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.446321863501437,11.631062992183075,-0.184741129
PRT,porto,01:30.0,2.7,0,0.3,1,0,01:30.0,11.434855111835963,11.504808582422212,-0.069953471
PRT,porto,01:30.0,2.1,0,0.2,1,0,01:30.0,11.404556438634144,11.344059364710136,0.060497074
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.236815815247285,10.929933817014891,0.3068819982323916
PRT,porto,01:30.0,6.9,0,0.7,4,2,01:30.0,11.346739176208606,11.556016812663293,-0.209277636
PRT,porto,01:30.0,0,0,0,0,6,01:30.0,11.692556627134898,12.480697967249938,-0.78814134
PRT,porto,01:30.0,0,0,0,0,6,01:30.0,12.25422095850148,13.500161666422157,-1.245940708
